Unnamed: 0,L4_tcp,L4_udp,L7_http,L7_https,port_class_src,port_class_dst,pck_size,ip_dst_new,ethernet_frame_size ,ttl,total_length,protocol ,source_port,dest_port,DNS_count,NTP_count,ARP_count,cnt,L3_ip_dst_count,most_freq_d_ip,most_freq_prot,most_freq_sport,most_freq_dport,sum_et,min_et,max_et,med_et,average_et,skew_et,kurt_et,var,q3,q1,iqr,sum_e,min_e,max_e,med,average,skew_e,kurt_e,var_e,q3_e,q1_e,iqr_e,epoch_timestamp,inter_arrival_time,time_since_previously_displayed_frame
0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4396,42,792,66.0,219.8,1.3755553249503023,0.4843311224831979,60307.16000000001,353.75,64.5,289.25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634145410.999806,0.0,0.0
1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,42,42,42,42.0,42.0,0.0,-3.0,0.0,42.0,42.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634145410.999824,1.811981201171875e-05,1.811981201171875e-05
2,1,0,0,1,1,3,184,3232270750,218,228,204,6,443,55236,0,0,2,0,3,315379628,6,55236,443,260,42,218,130.0,130.0,0.0,-2.0,7744.0,174.0,86.0,88.0,3590,32,758,123.5,256.42857142857144,0.8715574568946246,-0.6874337583739418,69486.95918367348,346.0,32.0,314.0,1634145414.813296,3.813472032546997,3.813490152359009
3,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,2,0,3,315379628,6,55236,443,326,42,218,66.0,108.66666666666669,0.6571386965806871,-1.5000000000000002,6072.88888888889,142.0,54.0,88.0,3622,32,758,63.0,241.46666666666667,0.970316071533081,-0.5058819253980431,67988.51555555555,346.0,32.0,314.0,1634145414.814837,0.0015408992767333,3.815031051635742
4,1,0,0,1,3,1,311,315379628,345,64,331,6,55236,443,0,0,2,0,3,315379628,6,55236,443,671,42,345,142.0,167.75,0.360147402707757,-1.5046721172627455,15027.1875,249.75,60.0,189.75,3933,32,758,123.5,245.8125,0.945259751232697,-0.4294537389529975,64022.52734375,346.0,32.0,314.0,1634145415.120409,0.3055720329284668,4.120603084564209
5,1,0,0,1,1,3,601,3232270750,635,228,621,6,443,55236,0,0,2,0,3,315379628,6,55236,443,1306,42,635,218.0,261.2,0.6834472964865748,-0.8829176889956178,46953.36,345.0,66.0,279.0,4534,32,758,184.0,266.7058823529412,0.7354806629067775,-0.8756906855976339,67241.0311418685,346.0,32.0,314.0,1634145415.167917,0.0475080013275146,4.168111085891724
6,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,2,0,3,315379628,6,55236,443,1372,42,635,142.0,228.66666666666663,0.9533059850192463,-0.4610632549542846,44419.8888888889,313.25,66.0,247.25,4566,32,758,123.5,253.66666666666663,0.8178829296774578,-0.7538779085179916,66395.77777777778,346.0,32.0,314.0,1634145415.169488,0.0015709400177001,4.169682025909424
7,1,0,0,1,3,1,63,315379628,97,64,83,6,55236,443,0,0,2,0,3,315379628,6,55236,443,1469,42,635,97.0,209.8571428571429,1.19102365127907,0.0781365680683738,40196.97959183674,281.5,66.0,215.5,4629,32,758,63.0,243.6315789473684,0.9014823425569084,-0.6105367163245314,64713.91689750693,346.0,32.0,314.0,1634145416.543838,1.3743500709533691,5.544032096862793
8,1,0,0,1,1,3,63,3232270750,97,228,83,6,443,55236,0,0,2,0,3,315379628,6,55236,443,1566,42,635,97.0,195.75,1.3972181328792668,0.6497218366249351,36565.4375,249.75,66.0,183.75,4692,32,758,63.0,234.6,0.9803453809847208,-0.4602473937445097,63028.04,346.0,32.0,314.0,1634145416.572364,0.0285260677337646,5.572558164596558
9,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,2,0,3,315379628,6,55236,443,1632,42,635,97.0,181.33333333333331,1.571145669451517,1.196628194580068,34165.33333333333,218.0,66.0,152.0,32,32,32,32.0,32.0,0.0,-3.0,0.0,32.0,32.0,0.0,1634145416.573951,0.0015869140625,5.574145078659058
