Unnamed: 0,L4_tcp,L4_udp,L7_http,L7_https,port_class_src,port_class_dst,pck_size,ip_dst_new,ethernet_frame_size ,ttl,total_length,protocol ,source_port,dest_port,DNS_count,NTP_count,ARP_count,cnt,L3_ip_dst_count,most_freq_d_ip,most_freq_prot,most_freq_sport,most_freq_dport,sum_et,min_et,max_et,med_et,average_et,skew_et,kurt_et,var,q3,q1,iqr,sum_e,min_e,max_e,med,average,skew_e,kurt_e,var_e,q3_e,q1_e,iqr_e,epoch_timestamp,inter_arrival_time,time_since_previously_displayed_frame
0,1,0,0,1,1,3,183,3232270750,217,229,203,6,443,55236,0,0,0,0,7,315379628,6,55236,443,3583,42,791,141.5,255.92857142857144,0.8600852606126869,-0.4445087047807701,55668.0663265306,368.0,61.5,306.5,1604,32,528,242.0,267.3333333333333,0.1673992669407925,-1.57610457082948,42483.88888888889,471.25,69.75,401.5,1634143575.934747,0.0,0.0
1,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,7,315379628,6,55236,443,3649,42,791,66.0,243.26666666666668,0.9626738340014576,-0.2628471960898677,54201.39555555556,357.0,63.0,294.0,1636,32,528,183.0,233.7142857142857,0.4220653491635666,-1.4692016715424636,43196.204081632655,414.5,32.0,382.5,1634143575.936842,0.0020949840545654,0.0020949840545654
2,1,0,0,1,3,1,310,315379628,344,64,330,6,55236,443,0,0,0,0,7,315379628,6,55236,443,3993,42,791,141.5,249.5625,0.8992038795193918,-0.2495798978668926,51408.37109375,352.75,64.5,288.25,1946,32,528,242.0,243.25,0.3013722959216677,-1.3779553116395098,38433.1875,364.5,32.0,332.5,1634143576.384484,0.4476420879364013,0.4497370719909667
3,1,0,0,1,1,3,600,3232270750,634,228,620,6,443,55236,0,0,0,0,7,315379628,6,55236,443,4627,42,791,217.0,272.1764705882353,0.695545400690736,-0.7792671256693602,56566.61591695501,379.0,66.0,313.0,2546,32,600,301.0,282.8888888888889,0.1429032714381302,-1.5084222991153515,46732.76543209877,528.0,32.0,496.0,1634143576.433087,0.0486030578613281,0.4983401298522948
4,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,7,315379628,6,55236,443,4693,42,791,141.5,260.72222222222223,0.7818092198722933,-0.663227607686653,55654.42283950617,370.25,66.0,304.25,2578,32,600,242.0,257.8,0.3192014278632366,-1.4715141125182878,47724.56,473.5,32.0,441.5,1634143576.43479,0.0017027854919433,0.5000429153442381
5,1,0,0,1,3,1,345,315379628,379,64,365,6,55236,443,0,0,0,0,7,315379628,6,55236,443,5072,42,791,217.0,266.94736842105266,0.7137863555998492,-0.6750408829991548,53422.78670360111,379.0,66.0,313.0,2923,32,600,301.0,265.72727272727275,0.2207541358969255,-1.4055540511046345,44014.38016528926,436.5,32.0,404.5,1634143576.59189,0.1571002006530761,0.6571431159973141
6,1,0,0,1,1,3,757,3232270750,791,228,777,6,443,55236,0,0,0,0,7,315379628,6,55236,443,5863,42,791,276.0,293.15,0.6538615920712684,-0.8606482567022704,63796.6275,424.75,66.0,358.75,3680,32,757,305.5,306.6666666666667,0.3130108186710658,-1.1591001295851475,58782.88888888888,528.0,32.0,496.0,1634143576.648788,0.0568978786468505,0.7140409946441646
7,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,7,315379628,6,55236,443,66,66,66,66.0,66.0,0.0,-3.0,0.0,66.0,66.0,0.0,3712,32,757,301.0,285.53846153846155,0.4336274914994367,-1.119693869825207,59617.94082840237,528.0,32.0,496.0,1634143576.650383,0.0015950202941894,0.715636014938354
8,1,0,0,1,3,1,350,315379628,384,64,370,6,55236,443,0,0,0,0,7,315379628,6,55236,443,450,66,384,225.0,225.0,0.0,-2.0,25281.0,304.5,145.5,159.0,4062,32,757,305.5,290.1428571428572,0.3895449321872023,-1.0273726576472868,55635.12244897959,483.5,32.0,451.5,1634143576.796359,0.1459760665893554,0.8616120815277095
9,1,0,0,1,1,3,762,3232270750,796,228,782,6,443,55236,0,0,0,0,7,315379628,6,55236,443,1246,66,796,384.0,415.3333333333333,0.156120226386166,-1.5,89307.55555555556,590.0,225.0,365.0,4824,32,762,310.0,321.6,0.3281461885749281,-1.1706766302553122,65779.84000000001,528.0,32.0,496.0,1634143576.845646,0.0492868423461914,0.9108989238739009
10,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,7,315379628,6,55236,443,1312,66,796,225.0,328.0,0.6191029463501565,-1.2227841565118862,89862.0,487.0,66.0,421.0,4856,32,762,305.5,303.5,0.4245144659399433,-1.137393984432007,66582.75,528.0,32.0,496.0,1634143576.847209,0.0015630722045898,0.9124619960784908
11,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,7,315379628,6,55236,443,1372,60,796,66.0,274.4,0.9575008193010788,-0.6972214699595254,83381.43999999999,384.0,66.0,318.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634143581.280876,4.433666944503784,5.346128940582275
12,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,2,0,7,315379628,6,55236,443,1414,42,796,66.0,235.66666666666663,1.2229632772402328,-0.1013207063860157,76985.88888888889,304.5,61.5,243.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634143581.280894,1.811981201171875e-05,5.346147060394287
13,1,0,0,1,1,3,237,3232270750,271,228,257,6,443,55236,0,0,2,0,7,315379628,6,55236,443,1685,42,796,66.0,240.7142857142857,1.2578564804297618,0.2651660574074386,66140.77551020407,327.5,63.0,264.5,5093,32,762,301.0,299.5882352941176,0.4807227018179759,-1.0075342567363637,62910.94809688581,528.0,32.0,496.0,1634143584.377005,3.0961110591888428,8.44225811958313
14,1,0,0,1,1,3,264,3232270750,298,228,284,6,443,55236,0,0,2,0,7,315379628,6,55236,443,1983,42,796,168.5,247.875,1.2449159303877384,0.5331050155126116,58232.109375,319.5,64.5,255.0,5357,32,762,282.5,297.6111111111111,0.5179786521280816,-0.8786144717940729,59482.3487654321,483.5,32.0,451.5,1634143584.378416,0.001410961151123,8.443669080734253
15,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,2,0,7,315379628,6,55236,443,2049,42,796,66.0,227.66666666666663,1.41190033428255,0.998884046680228,55028.88888888889,298.0,66.0,232.0,5389,32,762,264.0,283.63157894736844,0.5902272854459792,-0.8277925928997463,59869.39058171746,439.0,32.0,407.0,1634143584.380855,0.0024390220642089,8.446108102798462
16,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,2,0,7,315379628,6,55236,443,2115,42,796,66.0,211.5,1.5657432080097542,1.4890793291511644,51878.25,291.25,66.0,225.25,5421,32,762,250.5,271.05,0.6605319100103921,-0.7615031026121128,59883.54750000001,394.5,32.0,362.5,1634143584.380855,0.0,8.446108102798462
