Unnamed: 0,L4_tcp,L4_udp,L7_http,L7_https,port_class_src,port_class_dst,pck_size,ip_dst_new,ethernet_frame_size ,ttl,total_length,protocol ,source_port,dest_port,DNS_count,NTP_count,ARP_count,cnt,L3_ip_dst_count,most_freq_d_ip,most_freq_prot,most_freq_sport,most_freq_dport,sum_et,min_et,max_et,med_et,average_et,skew_et,kurt_et,var,q3,q1,iqr,sum_e,min_e,max_e,med,average,skew_e,kurt_e,var_e,q3_e,q1_e,iqr_e,epoch_timestamp,inter_arrival_time,time_since_previously_displayed_frame
0,1,0,0,1,1,3,183,3232270750,217,228,203,6,443,55236,0,0,0,0,3,315379628,6,55236,443,4109,42,791,212.5,293.5,0.8287275593626968,-0.6922160590193949,69006.10714285714,379.0,66.0,313.0,5805,32,757,242.0,290.25,0.6593512509633798,-0.8595096270430496,65841.3875,390.75,32.0,358.75,1634144647.42887,0.0,0.0
1,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,3,315379628,6,55236,443,4175,42,791,208.0,278.3333333333333,0.927804551355186,-0.5221883000054652,67626.08888888892,379.0,66.0,313.0,32,32,32,32.0,32.0,0.0,-3.0,0.0,32.0,32.0,0.0,1634144647.555908,0.1270380020141601,0.1270380020141601
2,1,0,0,1,1,3,182,3232270750,216,228,202,6,443,55236,0,0,0,0,3,315379628,6,55236,443,4391,42,791,212.0,274.4375,0.9984886937105744,-0.3153935510544183,63627.12109375,379.0,66.0,313.0,214,32,182,107.0,107.0,0.0,-2.0,5625.0,144.5,69.5,75.0,1634144647.781983,0.2260749340057373,0.3531129360198974
3,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,3,315379628,6,55236,443,4457,42,791,208.0,262.1764705882353,1.083416513384705,-0.1366139268010524,62289.67474048442,379.0,66.0,313.0,246,32,182,32.0,82.0,0.7071067811865476,-1.5,5000.0,107.0,32.0,75.0,1634144647.786604,0.0046210289001464,0.3577339649200438
4,1,0,0,1,3,1,310,315379628,344,64,330,6,55236,443,0,0,0,0,3,315379628,6,55236,443,4801,42,791,212.0,266.72222222222223,1.0509643759187108,-0.0840028791974512,59180.42283950618,370.25,66.0,304.25,556,32,310,107.0,139.0,0.4192558323548997,-1.462123044211104,13497.0,214.0,32.0,182.0,1634144647.887824,0.1012201309204101,0.4589540958404539
5,1,0,0,1,1,3,600,3232270750,634,228,620,6,443,55236,0,0,0,0,3,315379628,6,55236,443,5435,42,791,216.0,286.05263157894734,0.8448426749643654,-0.5996249961548932,62791.62880886427,379.0,66.0,313.0,1156,32,600,182.0,231.2,0.732350079664984,-0.8383839676745763,44800.96,310.0,32.0,278.0,1634144647.937039,0.0492148399353027,0.5081689357757566
6,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,3,315379628,6,55236,443,5501,42,791,212.0,275.05,0.917118213651319,-0.476442977652292,61952.14750000001,379.0,66.0,313.0,1188,32,600,107.0,198.0,0.9893091946883144,-0.4078082498480171,42845.333333333336,278.0,32.0,246.0,1634144647.938624,0.0015850067138671,0.5097539424896237
7,1,0,0,1,3,1,309,315379628,343,64,329,6,55236,443,0,0,0,0,3,315379628,6,55236,443,343,343,343,343.0,343.0,0.0,-3.0,0.0,343.0,343.0,0.0,1497,32,600,182.0,213.8571428571429,0.7882649119081856,-0.4901114830035586,38233.26530612244,309.5,32.0,277.5,1634144648.110295,0.1716711521148681,0.6814250946044917
8,1,0,0,1,1,3,599,3232270750,633,228,619,6,443,55236,0,0,0,0,3,315379628,6,55236,443,976,343,633,488.0,488.0,0.0,-2.0,21025.0,560.5,415.5,145.0,2096,32,600,245.5,262.0,0.4525659787294526,-1.2578513177866797,49678.25,382.25,32.0,350.25,1634144648.155489,0.0451939105987548,0.7266190052032465
9,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,3,315379628,6,55236,443,1042,66,633,343.0,347.3333333333333,0.0280715514568562,-1.5000000000000002,53590.8888888889,488.0,204.5,283.5,2128,32,600,182.0,236.44444444444449,0.629222389897481,-1.09544223170554,49383.13580246913,310.0,32.0,278.0,1634144648.157848,0.0023589134216308,0.7289779186248773
10,1,0,0,1,3,1,344,315379628,378,64,364,6,55236,443,0,0,0,0,3,315379628,6,55236,443,1420,66,633,360.5,355.0,-0.0814370484686632,-1.0136064546916588,40369.5,441.75,273.75,168.0,2472,32,600,245.5,247.2,0.5020229192740738,-1.089658292281107,45485.95999999999,335.5,32.0,303.5,1634144648.314981,0.1571331024169922,0.8861110210418695
11,1,0,0,1,1,3,756,3232270750,790,228,776,6,443,55236,0,0,0,0,3,315379628,6,55236,443,2210,66,790,378.0,442.0,-0.0674393558270184,-1.156058178146298,62571.6,633.0,343.0,290.0,3228,32,756,309.0,293.45454545454544,0.4832821868634388,-1.102570255082003,62745.70247933885,471.5,32.0,439.5,1634144648.36342,0.0484390258789062,0.9345500469207757
12,1,0,0,1,3,1,32,315379628,66,64,52,6,55236,443,0,0,0,0,3,315379628,6,55236,443,2276,66,790,360.5,379.3333333333333,0.2080686909716393,-1.3223269383833245,71778.55555555556,569.25,135.25,434.0,3260,32,756,245.5,271.6666666666667,0.6099202402189864,-0.994610571881822,62738.72222222222,407.75,32.0,375.75,1634144648.368423,0.0050029754638671,0.9395530223846428
13,1,0,0,1,3,1,349,315379628,383,64,369,6,55236,443,0,0,0,0,3,315379628,6,55236,443,2659,66,790,378.0,379.8571428571428,0.2183960380375628,-1.0446910487987142,61526.1224489796,508.0,204.5,303.5,3609,32,756,309.0,277.61538461538464,0.5565285904819415,-0.9166666624133986,58337.313609467456,349.0,32.0,317.0,1634144648.523933,0.1555099487304687,1.0950629711151114
14,1,0,0,1,1,3,761,3232270750,795,228,781,6,443,55236,0,0,0,0,3,315379628,6,55236,443,3454,66,795,380.5,431.75,0.0206398711085978,-1.3109163034936004,72685.4375,672.25,273.75,398.5,4370,32,761,309.5,312.1428571428572,0.4400334423937432,-1.1733045469151535,69668.26530612246,536.5,32.0,504.5,1634144648.569556,0.0456230640411376,1.1406860351562491
