Unnamed: 0,L4_tcp,L4_udp,L7_http,L7_https,port_class_src,port_class_dst,pck_size,ip_dst_new,ethernet_frame_size ,ttl,total_length,protocol ,source_port,dest_port,DNS_count,NTP_count,ARP_count,cnt,L3_ip_dst_count,most_freq_d_ip,most_freq_prot,most_freq_sport,most_freq_dport,sum_et,min_et,max_et,med_et,average_et,skew_et,kurt_et,var,q3,q1,iqr,sum_e,min_e,max_e,med,average,skew_e,kurt_e,var_e,q3_e,q1_e,iqr_e,epoch_timestamp,inter_arrival_time,time_since_previously_displayed_frame
0,0,1,0,0,3,2,196,4294967295,230,255,216,17,49154,6667,0,0,0,0,1,4294967295,17,49154,6667,230,230,230,230.0,230.0,0.0,-3.0,0.0,230.0,230.0,0.0,196,196,196,196.0,196.0,0.0,-3.0,0.0,196.0,196.0,0.0,1633692262.338872,0.0,0.0
1,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,1,4294967295,17,49154,6667,290,60,230,145.0,145.0,0.0,-2.0,7225.0,187.5,102.5,85.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633692264.582183,2.2433109283447266,2.2433109283447266
2,1,0,0,0,2,3,313,3232270655,347,223,333,6,8886,61220,0,0,1,0,2,3232270655,17,49154,6667,637,60,347,230.0,212.33333333333331,-0.2215273419127766,-1.5000000000000002,13884.222222222224,288.5,145.0,143.5,509,196,313,254.5,254.5,0.0,-2.0,3422.25,283.75,225.25,58.5,1633692265.150989,0.5688061714172363,2.812117099761963
3,1,0,0,0,2,3,329,3232270655,363,223,349,6,8886,61220,0,0,1,0,2,3232270655,6,8886,61220,1000,60,363,288.5,250.0,-0.634791736552791,-1.1935544459143324,14669.5,351.0,187.5,163.5,838,196,329,313.0,279.3333333333333,-0.6686771541116788,-1.5000000000000009,3514.8888888888887,321.0,254.5,66.5,1633692265.153326,0.0023369789123535,2.8144540786743164
4,1,0,0,0,3,2,20,875292917,54,255,40,6,61220,8886,0,0,1,0,3,3232270655,6,8886,61220,1054,54,363,230.0,210.8,-0.1024619281052292,-1.7475534743610437,17882.16,347.0,60.0,287.0,858,20,329,254.5,214.5,-0.6517147219434992,-1.1745850202379484,15246.25,317.0,152.0,165.0,1633692265.164566,0.011240005493164,2.8256940841674805
5,1,0,0,0,3,2,233,875292917,267,255,253,6,61220,8886,0,0,1,0,3,875292917,6,61220,61220,1321,54,363,248.5,220.16666666666663,-0.3191988427235926,-1.5125151422679115,15340.47222222222,327.0,102.5,224.5,1091,20,329,233.0,218.2,-0.8231453643430806,-0.6350698185611421,12251.76,313.0,196.0,117.0,1633692265.209672,0.0451059341430664,2.870800018310547
6,1,0,0,0,2,3,89,3232270655,123,223,109,6,8886,61220,0,0,1,0,3,3232270655,6,8886,61220,1444,54,363,230.0,206.28571428571428,-0.0306968014741474,-1.5667838347583862,14305.061224489797,307.0,91.5,215.5,1180,20,329,214.5,196.66666666666663,-0.3354370660124423,-1.3009274833925222,12528.222222222224,293.0,115.75,177.25,1633692265.298848,0.0891759395599365,2.9599759578704834
7,1,0,0,0,3,2,233,875292917,267,255,253,6,61220,8886,0,0,1,0,3,875292917,6,61220,61220,1711,54,363,248.5,213.875,-0.2128441255178129,-1.422418833744436,12920.109375,287.0,107.25,179.75,1413,20,329,233.0,201.8571428571429,-0.4975321089718926,-0.9899057768457752,10900.122448979597,273.0,142.5,130.5,1633692265.825342,0.526494026184082,3.4864699840545654
8,1,0,0,0,2,3,89,3232270655,123,223,109,6,8886,61220,0,0,1,0,3,3232270655,6,8886,61220,1834,54,363,230.0,203.77777777777777,0.0090809442450982,-1.449199435694685,12300.172839506173,267.0,123.0,144.0,1502,20,329,214.5,187.75,-0.1834894494034128,-1.2898768115374288,10930.6875,253.0,89.0,164.0,1633692265.914553,0.0892109870910644,3.57568097114563
9,1,0,0,0,3,2,20,875292917,54,255,40,6,61220,8886,0,0,1,0,3,875292917,6,61220,61220,1888,54,363,176.5,188.8,0.1780607626997671,-1.4836119179213123,13089.16,267.0,75.75,191.25,1522,20,329,196.0,169.11111111111111,-0.0040911109578947,-1.44356958542974,12495.432098765432,233.0,89.0,144.0,1633692266.252391,0.3378381729125976,3.9135191440582275
10,0,1,0,0,3,2,196,4294967295,230,255,216,17,49154,6667,0,0,1,0,3,875292917,6,61220,61220,2118,54,363,230.0,192.54545454545453,0.0858650682294769,-1.387527771106085,12039.520661157025,267.0,91.5,175.5,1718,20,329,196.0,171.8,-0.0785233491999776,-1.285959452779992,11310.96,233.0,89.0,144.0,1633692267.335672,1.0832808017730713,4.996799945831299
11,1,0,0,0,3,2,89,875292917,123,255,109,6,61220,8886,0,0,1,0,3,875292917,6,61220,8886,2241,54,363,176.5,186.75,0.2253070349800346,-1.306841493186743,11405.6875,267.0,107.25,159.75,1807,20,329,196.0,164.27272727272728,0.0955210744326746,-1.273794157646015,10849.289256198344,233.0,89.0,144.0,1633692268.018727,0.6830551624298096,5.679855108261108
12,1,0,0,0,2,3,89,3232270655,123,223,109,6,8886,61220,0,0,1,0,3,875292917,6,61220,61220,2364,54,363,123.0,181.84615384615384,0.3490265904316867,-1.198966120613569,10816.899408284024,267.0,123.0,144.0,1896,20,329,142.5,158.0,0.2449319363036638,-1.2082617026299871,10378.0,233.0,89.0,144.0,1633692268.106368,0.0876410007476806,5.767496109008789
13,1,0,0,0,3,2,20,875292917,54,255,40,6,61220,8886,0,0,1,0,3,875292917,6,61220,8886,2418,54,363,123.0,172.71428571428572,0.443788990829446,-1.1571764436460017,11128.346938775512,257.75,75.75,182.0,1916,20,329,89.0,147.3846153846154,0.3378901137263752,-1.2007415772939114,10931.928994082842,233.0,89.0,144.0,1633692268.544728,0.4383599758148193,6.205856084823608
14,0,1,0,0,3,2,196,4294967295,230,255,216,17,49154,6667,0,0,1,0,3,875292917,6,61220,8886,2648,54,363,123.0,176.53333333333333,0.3462616517523665,-1.154211979197753,10590.648888888893,248.5,91.5,157.0,2112,20,329,142.5,150.85714285714286,0.247870601362021,-1.158000906563015,10307.83673469388,223.75,89.0,134.75,1633692272.335648,3.79092001914978,9.996776103973389
15,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,0,3,875292917,6,61220,8886,2708,54,363,123.0,169.25,0.440846630169356,-1.117947218514313,10724.4375,239.25,60.0,179.25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633692274.583678,2.248029947280884,12.244806051254272
16,0,1,0,0,3,2,196,4294967295,230,255,216,17,49154,6667,0,0,2,0,3,875292917,6,61220,8886,2938,54,363,123.0,172.8235294117647,0.3478902163299446,-1.1277735786902023,10297.910034602077,230.0,60.0,170.0,2308,20,329,196.0,153.86666666666667,0.1664770557543757,-1.1004032636023249,9747.44888888889,214.5,89.0,125.5,1633692277.337818,2.7541399002075195,14.998945951461792
